box_conf;box_x;box_y;box_w;box_h;box_x_n;box_y_n;box_w_n;box_h_n;1_x;1_y;1_conf;1_x_n;1_y_n;2_x;2_y;2_conf;2_x_n;2_y_n;3_x;3_y;3_conf;3_x_n;3_y_n;4_x;4_y;4_conf;4_x_n;4_y_n;5_x;5_y;5_conf;5_x_n;5_y_n;6_x;6_y;6_conf;6_x_n;6_y_n;7_x;7_y;7_conf;7_x_n;7_y_n;8_x;8_y;8_conf;8_x_n;8_y_n;9_x;9_y;9_conf;9x_n;9_y_n;10_x;10_y;10_conf;10_x_n;10_y_n;11_x;11_y;11_conf;11_x_n;11_y_n;12_x;12_y;12_conf;12_x_n;12_y_n;13_x;13_y;13_conf;13_x_n;13_y_n;14_x;14_y;14_conf;14_x_n;14_y_n;15_x;15_y;15_conf;15_x_n;15_y_n;16_x;16_y;16_conf;16_x_n;16_y_n;17_x;17_y;17_conf;17_x_n;17_y_n
0.9334828;1501.0;673.0;806.0;620.0;0.7817708;0.62314814;0.41979167;0.5740741;1428.2961;529.7759;0.952157;0.74390423;0.49053323;1454.8315;525.72943;0.96216935;0.75772476;0.4867865;1448.548;497.39127;0.5027761;0.75445205;0.46054748;1552.831;555.1774;0.9640108;0.8087662;0.51405317;0.0;0.0;0.18184474;0.0;0.0;1591.7783;668.71027;0.99361706;0.8290512;0.61917615;1649.22;529.6227;0.9803507;0.85896873;0.49039137;1400.7356;785.2522;0.98173606;0.72954977;0.72708535;1543.5701;570.9552;0.8879186;0.80394274;0.5286622;1218.4962;738.1327;0.9619036;0.6346334;0.6834562;1438.6129;607.9712;0.8734443;0.74927753;0.5629363;1817.5923;828.7357;0.95762277;0.94666266;0.7673479;1843.8301;752.7429;0.9403719;0.96032816;0.6969842;1646.449;958.51807;0.733865;0.8575255;0.88751674;1641.2446;779.6013;0.6418979;0.8548149;0.7218531;0.0;0.0;0.30845514;0.0;0.0;0.0;0.0;0.31558487;0.0;0.0
0.93818337;1502.0;671.5;804.0;621.0;0.78229165;0.62175924;0.41875;0.575;1430.0656;528.2572;0.9591081;0.7448258;0.48912704;1456.3217;523.0394;0.9680522;0.7585009;0.48429576;1450.668;494.14572;0.55780536;0.7555562;0.45754233;1556.0874;549.6459;0.9657718;0.8104622;0.50893134;0.0;0.0;0.19788773;0.0;0.0;1591.3774;664.3499;0.9916082;0.8288424;0.6151388;1661.5067;525.8832;0.97894543;0.86536807;0.48692888;1407.4545;784.2504;0.9725053;0.7330492;0.7261578;1555.4462;567.1429;0.8727516;0.8101282;0.5251323;1221.2556;738.99225;0.94704574;0.6360706;0.6842521;1438.9414;605.6135;0.85443145;0.74944866;0.5607533;1812.6946;846.10156;0.93167716;0.94411176;0.78342736;1848.2529;769.7644;0.91414356;0.96263176;0.71274483;1618.2048;958.18396;0.6605699;0.84281504;0.8872074;1633.3092;787.20935;0.5830301;0.8506819;0.7288976;0.0;0.0;0.25506818;0.0;0.0;0.0;0.0;0.26971257;0.0;0.0
0.9344228;1502.0;669.5;806.0;625.0;0.78229165;0.6199074;0.41979167;0.5787037;1431.1652;526.55676;0.9559043;0.7453985;0.48755255;1459.5736;520.45593;0.9633178;0.7601946;0.48190364;1449.992;491.87878;0.526597;0.75520414;0.45544332;1560.1113;549.94885;0.9531;0.812558;0.5092119;0.0;0.0;0.17092206;0.0;0.0;1588.0095;660.92316;0.9878467;0.8270883;0.6119659;1647.6177;524.7101;0.97500515;0.8581342;0.48584267;1400.9264;785.3989;0.96913725;0.7296492;0.72722125;1552.6469;562.16724;0.87091273;0.8086702;0.5205252;1213.2227;741.65094;0.95124507;0.6318868;0.6867138;1439.42;604.2152;0.8686965;0.7496979;0.55945855;1817.6362;827.1493;0.9196637;0.94668555;0.765879;1844.2548;755.9522;0.90209866;0.96054935;0.69995576;1615.611;952.96484;0.61317086;0.84146404;0.8823749;1632.3499;789.50354;0.5397092;0.85018224;0.7310218;0.0;0.0;0.20651817;0.0;0.0;0.0;0.0;0.22577965;0.0;0.0
0.9343181;1500.5;669.0;807.0;626.0;0.7815104;0.61944443;0.4203125;0.5796296;1434.0146;525.19727;0.9513672;0.7468826;0.48629376;1462.3112;519.141;0.9601324;0.7616204;0.4806861;0.0;0.0;0.49472806;0.0;0.0;1562.6941;548.546;0.95140433;0.81390315;0.507913;0.0;0.0;0.15504293;0.0;0.0;1591.5282;658.419;0.98713535;0.82892096;0.6096472;1648.7003;521.7506;0.9724646;0.85869807;0.4831024;1400.8806;785.76306;0.9696361;0.72962534;0.7275584;1550.555;560.4957;0.8654913;0.80758077;0.5189775;1215.6808;743.38635;0.9528888;0.6331671;0.6883207;1438.2498;602.5142;0.8661683;0.7490884;0.55788356;1818.5872;821.6831;0.92091286;0.9471808;0.7608177;1842.5583;749.4723;0.90147483;0.95966583;0.69395584;1608.9421;955.547;0.618452;0.8379907;0.88476574;1618.6084;789.86194;0.53695685;0.8430252;0.73135364;0.0;0.0;0.2060397;0.0;0.0;0.0;0.0;0.22186966;0.0;0.0
0.9321531;1493.0;668.0;820.0;628.0;0.77760416;0.61851853;0.42708334;0.58148146;1439.0043;522.6295;0.9444329;0.7494814;0.48391622;1469.4263;516.98303;0.9570358;0.7653262;0.478688;0.0;0.0;0.42526737;0.0;0.0;1566.8176;549.0033;0.9587937;0.8160508;0.50833637;0.0;0.0;0.1363099;0.0;0.0;1593.6177;657.719;0.9915941;0.8300092;0.6089991;1646.7905;520.2493;0.9740666;0.8577034;0.48171234;1397.6913;781.9077;0.9836227;0.7279642;0.72398865;1550.9531;574.799;0.88095057;0.8077881;0.5322213;1199.0957;746.1067;0.9726228;0.624529;0.6908395;1433.4838;602.0964;0.896214;0.7466061;0.55749667;1830.8777;849.6719;0.95453346;0.9535821;0.7867332;1847.3822;773.63214;0.928857;0.96217823;0.71632606;1621.0828;965.8114;0.69206184;0.8443139;0.8942698;1631.2559;791.5325;0.56376374;0.8496124;0.73290044;0.0;0.0;0.19359966;0.0;0.0;0.0;0.0;0.18686286;0.0;0.0
0.9306127;1492.0;666.5;820.0;629.0;0.77708334;0.6171296;0.42708334;0.5824074;1442.2124;521.1486;0.9299125;0.7511523;0.48254502;1472.7966;516.61426;0.95217687;0.76708156;0.47834653;0.0;0.0;0.3708359;0.0;0.0;1566.5461;546.95636;0.9595089;0.81590945;0.50644106;0.0;0.0;0.113985784;0.0;0.0;1594.4615;657.1992;0.99215573;0.83044875;0.60851777;1649.673;517.1568;0.96491176;0.85920465;0.47884887;1400.7632;781.0072;0.9861442;0.72956413;0.72315484;1559.8708;574.9817;0.8556549;0.8124327;0.5323905;1197.599;741.45996;0.97604465;0.6237495;0.686537;1440.4744;600.66064;0.8859926;0.75024706;0.55616724;1820.6206;838.9707;0.96455306;0.9482399;0.7768247;1837.8241;762.1141;0.9346216;0.95720005;0.7056612;1618.7607;963.24927;0.72946805;0.84310454;0.8918975;1631.2207;805.68604;0.57238525;0.8495941;0.7460056;0.0;0.0;0.19785632;0.0;0.0;0.0;0.0;0.17310278;0.0;0.0
0.9314135;1496.5;666.0;813.0;630.0;0.7794271;0.6166667;0.4234375;0.5833333;1445.3175;521.8042;0.9308026;0.75276953;0.48315203;1476.303;516.54285;0.9548341;0.7689078;0.47828043;0.0;0.0;0.38119557;0.0;0.0;1571.6122;545.77515;0.9625266;0.818548;0.5053474;0.0;0.0;0.117328204;0.0;0.0;1595.3265;658.3454;0.99127954;0.83089924;0.6095791;1657.2836;518.9191;0.96365356;0.86316854;0.48048067;1400.2386;780.68976;0.983061;0.72929096;0.7228609;1571.5865;578.09875;0.8366792;0.8185347;0.53527665;1197.2502;741.0039;0.97019887;0.6235678;0.6861147;1446.3777;600.5344;0.86400473;0.7533217;0.5560504;1816.4359;845.6109;0.96129584;0.94606036;0.78297305;1839.2366;767.92126;0.9303435;0.9579357;0.71103823;1597.2356;963.43225;0.7512835;0.83189356;0.8920669;1622.2883;803.36;0.6027409;0.84494185;0.74385184;0.0;0.0;0.22490379;0.0;0.0;0.0;0.0;0.19864681;0.0;0.0
0.9344961;1501.5;665.5;807.0;627.0;0.78203124;0.6162037;0.4203125;0.58055556;1448.6923;522.7163;0.9615384;0.7545272;0.48399657;1475.232;515.65796;0.97085595;0.76835;0.47746107;1466.9426;488.27734;0.57429165;0.7640326;0.45210865;1574.0784;539.6198;0.9691031;0.8198325;0.49964797;0.0;0.0;0.20530497;0.0;0.0;1602.1351;659.3872;0.9915509;0.83444536;0.6105437;1673.2456;526.3108;0.9792575;0.8714821;0.4873248;1406.2747;777.235;0.9713504;0.7324347;0.719662;1568.9988;570.83075;0.8603325;0.8171869;0.528547;1216.1487;732.6782;0.9429797;0.63341075;0.67840576;1453.2234;605.8991;0.83574355;0.7568872;0.5610177;1821.9197;841.25586;0.93463635;0.9489165;0.7789406;1858.5425;767.2326;0.9158815;0.9679909;0.7104006;1611.0618;956.3846;0.7026952;0.8390947;0.88554126;1634.7307;787.016;0.6194553;0.85142225;0.7287185;0.0;0.0;0.28789082;0.0;0.0;0.0;0.0;0.2987538;0.0;0.0
0.9315525;1499.5;664.0;813.0;628.0;0.7809896;0.6148148;0.4234375;0.58148146;1451.9116;521.5835;0.9608731;0.75620395;0.48294768;1478.4376;514.19055;0.9699397;0.7700196;0.47610235;1468.7917;488.0913;0.57608825;0.7649957;0.4519364;1576.737;536.9236;0.9673797;0.82121724;0.49715146;0.0;0.0;0.20859241;0.0;0.0;1602.4316;653.42957;0.9913298;0.8345998;0.6050274;1675.3547;523.339;0.97821814;0.8725806;0.48457313;1406.7572;773.4611;0.9714684;0.73268604;0.7161677;1575.6562;568.7678;0.8589244;0.8206543;0.5266369;1214.8873;730.9702;0.94374543;0.6327538;0.6768243;1461.4718;605.1887;0.83733034;0.7611832;0.56035995;1820.6294;836.3096;0.93242735;0.94824445;0.7743607;1857.7379;764.4801;0.9125211;0.96757185;0.70785195;1617.8767;956.10095;0.6849666;0.8426441;0.88527864;1644.0605;792.87854;0.59990364;0.8562815;0.7341468;0.0;0.0;0.27154824;0.0;0.0;0.0;0.0;0.2811176;0.0;0.0
0.9346453;1501.0;665.0;810.0;634.0;0.7817708;0.6157407;0.421875;0.587037;1457.3973;516.5558;0.9603069;0.7590611;0.4782924;1482.8314;509.20908;0.97090966;0.77230805;0.47148988;1473.818;483.60535;0.5857754;0.76761353;0.44778273;1578.4497;533.96814;0.96819746;0.8221092;0.49441496;0.0;0.0;0.21288104;0.0;0.0;1607.4358;650.58636;0.9893454;0.8372061;0.60239476;1676.4297;520.8318;0.9745455;0.87314045;0.48225164;1410.5355;772.95544;0.9634995;0.7346539;0.7156995;1583.7607;564.2322;0.83187705;0.8248754;0.5224372;1215.3374;728.9376;0.9286879;0.6329882;0.67494226;1467.698;605.23334;0.80292153;0.76442605;0.56040126;1823.3462;838.9711;0.92271775;0.94965947;0.77682513;1856.0881;766.9629;0.90235424;0.9667126;0.71015084;1598.9875;958.83765;0.7174358;0.832806;0.8878126;1619.4951;801.41144;0.63775986;0.843487;0.7420476;0.0;0.0;0.30844638;0.0;0.0;0.0;0.0;0.31672812;0.0;0.0
0.9302132;1500.5;663.0;807.0;640.0;0.7815104;0.61388886;0.4203125;0.5925926;1459.6157;512.73395;0.9184482;0.76021653;0.47475365;1488.0837;506.4898;0.9495453;0.7750436;0.46897206;0.0;0.0;0.35559326;0.0;0.0;1581.7478;534.8531;0.95935065;0.82382697;0.49523434;0.0;0.0;0.121775396;0.0;0.0;1609.9905;649.1113;0.9896498;0.8385367;0.601029;1674.2472;506.12;0.9498225;0.87200373;0.46862963;1402.068;777.7947;0.97809863;0.73024374;0.7201803;1595.2496;551.9247;0.77575165;0.8308592;0.51104134;1190.7916;734.96576;0.95979685;0.620204;0.6805239;1465.5559;596.5477;0.8124222;0.7633104;0.552359;1821.9404;837.4235;0.9557491;0.9489273;0.7753922;1847.3875;760.41235;0.9185628;0.962181;0.7040855;1600.2338;966.76404;0.78301245;0.8334551;0.8951519;1634.4246;827.6593;0.6418134;0.8512628;0.7663512;0.0;0.0;0.26705727;0.0;0.0;0.0;0.0;0.23185852;0.0;0.0
0.92885095;1496.5;660.0;817.0;636.0;0.7794271;0.6111111;0.42552084;0.5888889;1461.9473;511.67368;0.9224399;0.76143086;0.47377193;1490.9578;505.72656;0.9495852;0.7765405;0.46826532;0.0;0.0;0.36540356;0.0;0.0;1585.397;534.42035;0.9598885;0.8257276;0.49483365;0.0;0.0;0.12782237;0.0;0.0;1609.7144;651.1279;0.9902046;0.8383929;0.6028962;1676.358;507.63327;0.9588904;0.87310314;0.4700308;1402.2695;770.75903;0.9796585;0.7303487;0.7136658;1596.6156;550.38086;0.8121922;0.8315706;0.5096119;1191.7194;733.84875;0.96282554;0.6206872;0.6794896;1472.3601;596.6451;0.83865416;0.7668542;0.55244917;1824.5896;843.6198;0.95582795;0.9503071;0.7811295;1851.2241;766.3904;0.9221957;0.9641792;0.7096207;1611.3921;966.4579;0.73807406;0.8392667;0.89486843;1645.2305;818.9718;0.5943333;0.85689086;0.7583072;0.0;0.0;0.21672334;0.0;0.0;0.0;0.0;0.19304454;0.0;0.0
